tweet_id,author_id,created_at,customer_text,brand_response,primary_intent
1768815,531794,Tue Nov 07 22:05:08 +0000 2017,Bought a book on iBook but it’s not downloading. Still showing as sample. Explain @AppleSupport,@531794 We'd be happy to help. Do you see this book in your Purchased section? Our website here has more info: https://t.co/I39AyMJNgb,general_inquiry_other
1768817,531795,Tue Nov 07 22:09:57 +0000 2017,Love seeing fraudulent charges from Apple on my credit card 🤔🙄🙄 @118936 @AppleSupport #irritated,@531795 We received your DM and will reply there.,billing_subscriptions_refunds
1768821,531797,Tue Nov 07 22:09:46 +0000 2017,@70441 you mentioned getting a weird symbol when you typed the letter “ I️ “ well I️ am getting it now as well! @AppleSupport HELP!,@531797 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1768832,531802,Tue Nov 07 21:46:14 +0000 2017,Let's try this again. @AppleSupport my iPod is stuck on this screen. It won't update or restore through iTunes. Please help https://t.co/IRVcpha3Rf,@531802 Thanks for reaching out to us. We'd like to help out. Let's start with these setsp: https://t.co/9CFnZQoE0F,device_hardware_battery
1768834,209099,Tue Nov 07 22:03:48 +0000 2017,"Where are these random question marks coming from??? @AppleSupport Seriously, the new update SUCKSSSSS","@209099 We're here to help with any issues you may have. To clarify, is this related to the issue outlined here: https://t.co/xXaXeeSRt9",software_update_bugs
1768841,531804,Tue Nov 07 22:04:17 +0000 2017,@AppleSupport then why are my I️ showing up as a question mark and a A with a box around it. I️ 🤬🤬🤬🤮 I️ https://t.co/eS9ZMYuaKA,@531804 Hello. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,general_inquiry_other
1768851,531805,Tue Nov 07 22:07:02 +0000 2017,@115858 @AppleSupport yes I am stop lying https://t.co/nj6smbJIhF,@531805 Try these steps out: https://t.co/Ui1yTnOCUz Let us know if that helps get your device updated.,general_inquiry_other
1768854,531806,Tue Nov 07 22:06:19 +0000 2017,Fix the “I” glitch @115858 @AppleSupport,@531806 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1768857,531807,Tue Nov 07 21:53:04 +0000 2017,@AppleSupport how can I️ fix this weird glitch with ? And # in boxes? #annoying,@531807 We're here to help. We recommend the following steps in this guide: https://t.co/xXaXeeSRt9,general_inquiry_other
1768864,531808,Tue Nov 07 21:48:57 +0000 2017,On another note @AppleSupport fight me because this I️ shit is annoying and I’m vex!,@531808 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1768866,531809,Tue Nov 07 22:00:07 +0000 2017,Hey @AppleSupport can you please fix this stupid auto correct of the “I️” to “A ?” crap 🙄,@531809 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1768873,140275,Tue Nov 07 21:53:20 +0000 2017,@AppleSupport do you purposely make people’s phones turn to shit right when new ones come out? 2nd time today phone randomly reset itself,@140275 That's not at all what we'd expect normally. We'll be happy to assist as best we can. Was it just a quick restart?,general_inquiry_other
1768878,531811,Tue Nov 07 21:52:08 +0000 2017,"@AppleSupport Hey, I have a problem on my iPad.  I am trying to download iOS 11.1 and I get a pop-up on my iPad saying verification failed, internet connection lost when I am still online.  I tried switching Wi-Fi networks but did not work, any suggestions?","@531811 Hey, let's get your iPad updated. Have you tried the update via iTunes on a computer? Here's how: https://t.co/80YRnjDFDk",software_update_bugs
1768885,531814,Tue Nov 07 21:58:29 +0000 2017,@AppleSupport why does it tell me that I'm not connected to the internet when I try to update my iPhone 6s? It happens with wifi too. https://t.co/FgKJuk6xgJ,@531814 We'll help you get your iPhone updated. Are you able to complete the update via iTunes?: https://t.co/80YRnjDFDk,software_update_bugs
1768887,531815,Tue Nov 07 21:54:14 +0000 2017,@AppleSupport I️ just wanna be able to type I️ and not get that weird box and the letter A,@531815 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1768897,531820,Tue Nov 07 22:02:45 +0000 2017,#watchos 4.1 update lukt niet !! Foutmelding “u moet verbonden zijn met het internet”.....terwijl dit wel het geval is !!?@AppleSupport,@531820 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,software_update_bugs
1768906,531824,Tue Nov 07 21:56:20 +0000 2017,Hey @AppleSupport my #iPhoneX is not working and your app is not helping!!! https://t.co/xsBTBdOFVM,@531824 Thanks for reaching out. Here's a great article to help you with that restore error: https://t.co/YP1YMbkfRk,general_inquiry_other
1768909,531825,Tue Nov 07 21:57:25 +0000 2017,@AppleSupport this new update is terrible! My phone keeps shutting off for no reason. It’s happened 3 times today. Please hurry &amp; fix 😡📲,@531825 We're here to help. DM us your current iOS version and we'll take a closer look at the issue there. https://t.co/GDrqU22YpT,software_update_bugs
1769088,531881,Tue Oct 17 21:51:33 +0000 2017,@AppleSupport I need help with my email app,"@531881 We'd love to help. Could you give us a few details such as the issue, the device, and software version?",general_inquiry_other
1769090,531882,Tue Oct 17 21:50:00 +0000 2017,"Why is the iPhone running so slow today?!
#iPhoneSlow #Apple
@115858 @AppleSupport","@531882 Let's take a look together and see what's going on. Please send us a DM, then we'll go from there. https://t.co/GDrqU22YpT",general_inquiry_other
1769095,511084,Tue Oct 17 21:46:25 +0000 2017,@AppleSupport hey? Ever since I updated my MacBook Pro retina to macHigh high Sierra and it won’t save anything ex: WiFi password.,@511084 Let's take a closer look together. Is your Wi-Fi password the only thing it isn't saving after the update?,account_appleid_security
1769133,531890,Tue Oct 17 21:25:51 +0000 2017,@115858 @AppleSupport 1. Please don’t delete my tweet this time. 2. Why am I getting multiple pages in one folder for no reason. https://t.co/TTFt9RACXY,@531890 We want to look into this further with you. DM us using the link below. https://t.co/GDrqU22YpT,general_inquiry_other
1769138,531892,Tue Oct 17 21:28:25 +0000 2017,Alguien dígame cómo quito el estúpido nuevo sistema operativo del #IPhone 😡 @115858 @AppleSupport #iOS,@531892 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3w3RGR or join https://t.co/OczyRxpjG0,software_update_bugs
1769141,189523,Tue Oct 17 21:25:08 +0000 2017,@AppleSupport hi. How do I report issues with Apple Maps directions. Specifically directions. The Report Problem doesn’t seem sufficient.,@189523 Report a Problem is the best way to report issues in Maps. You're also welcome to leave feedback here: https://t.co/Jc1kVyV0np,general_inquiry_other
1769200,531919,Tue Oct 17 21:29:38 +0000 2017,@AppleSupport I didnt want to re-purchase https://t.co/VpYV2ucsiQ. I got charged today. Please help to unsubcribe and get refund. Thank you!,@531919 We can get you pointed in the right direction. For billing issues get to the experts here: https://t.co/SDIe7UiyJN,billing_subscriptions_refunds
1769269,531933,Tue Nov 07 22:23:09 +0000 2017,Come on @AppleSupport @115858 unable to verify update? On all my devices! https://t.co/xGKS8uJ0BT,@531933 We can help! This article has great steps for troubleshooting issues with updating over Wi-FI: https://t.co/Ui1yTnOCUz,software_update_bugs
1769275,531935,Tue Nov 07 22:13:36 +0000 2017,@AppleSupport any idea why IOS 11.1 won’t install on my iPhone or iPad? Both devices say I’m not on the internet but I am on WiFi,@531935 Let's figure this out. Have you restarted both devices? Try the steps here and let us know if it helps: https://t.co/Ui1yTnOCUz,software_update_bugs
1769277,531936,Tue Nov 07 22:25:26 +0000 2017,APPLE FIX THIS FAT ASS GLITCH BEFORE I️ CANCEL APPLE MUSIC! @115858  @AppleSupport I️ WAS TOLD BY APPLE CARE!!,@531936 We'd like to take a closer look at what's happening. DM us with the details and we'll continue there. https://t.co/GDrqU22YpT,billing_subscriptions_refunds
1769281,531938,Tue Nov 07 22:26:36 +0000 2017,@AppleSupport I was wondering if I could take my payment information of iTunes yet still download free apps?,@531938 Great question. This link should walk you through how to change this: https://t.co/Y0YoIRcZa7,billing_subscriptions_refunds
1769284,527671,Tue Nov 07 22:20:09 +0000 2017,WAIT THOUGH ME WASNT TYPING I️ YESTERDAY AND ME UPDATED 4 DAYS AGO. @AppleSupport FIX THIS SO ME CAN STOP TALKING LIKE COOKIE MONSTER,@527671 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769300,531942,Tue Nov 07 22:25:28 +0000 2017,@115858 @AppleSupport fix this bug where it replaces I with I️.,@531942 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,software_update_bugs
1769302,349196,Tue Nov 07 22:24:13 +0000 2017,Fix the damn I️!!! @115858 @AppleSupport,@349196 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769312,531945,Tue Nov 07 22:22:16 +0000 2017,"@AppleSupport 

My phone suddenly freezed on Apple logo after updating to IOS 11.1 .. How can I fix it???",@531945 We want to help get your iPhone up and running.  Take a look here first: https://t.co/FT9dN6PXks,software_update_bugs
1769317,531947,Tue Nov 07 22:19:13 +0000 2017,My phone has dropped 27% since I left the house 20 minutes ago... @AppleSupport what are you doingggggg,@531947 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry_other
1769319,531948,Tue Nov 07 22:26:24 +0000 2017,@AppleSupport  i can’t update my phone to the new iOS and it will not let me,@531948 We have received your DM. We will work with you there. https://t.co/GDrqU22YpT,software_update_bugs
1769323,531950,Tue Nov 07 22:17:32 +0000 2017,@AppleSupport hey can you please reply to my dm? I need some help! thank you in advance:),@531950 Hey there! We've received your DM and will join you there shortly. Thanks!,general_inquiry_other
1769329,531952,Tue Nov 07 22:14:59 +0000 2017,Look bitches @AppleSupport fix these ugly ass question marks I’m fed the fuck up,@531952 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769331,531953,Tue Nov 07 22:12:37 +0000 2017,"@AppleSupport i rec’d email from Itunes confirming purchase i didn’t make. i think it’s a scam email, where can i forward to find out?",@531953 You did the right thing by contacting us. Let's take a look at this in DM. https://t.co/GDrqU22YpT,billing_subscriptions_refunds
1769333,531954,Tue Nov 07 22:16:08 +0000 2017,"@AppleSupport, @115858 -check this out when typing the letter I️ i️n an email. AWESOME!  NOT!!!!!!!!! WTF!!!!!!!!!!!!!!!!!! https://t.co/L7QzfjJTrM",@531954 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769337,297650,Tue Nov 07 22:17:42 +0000 2017,@AppleSupport But I’m on wifi.... https://t.co/9MiFREOm74,@297650 Thanks for reaching out. Let's take a look at options for updating your iOS together in DM. https://t.co/GDrqU22YpT,connectivity_network_bluetooth
1769348,531959,Tue Nov 07 22:14:35 +0000 2017,@AppleSupport how am I supposed to go to the gym when none of my music apps are working :-) fix yo self,"@531959 Let's look at this together. Which apps, iPhone and software version are you using?",general_inquiry_other
1769350,531960,Tue Nov 07 22:12:20 +0000 2017,I am connected... how can I tweet if I’m not connected to the internet 🤔 dammit @AppleSupport don’t let me down! Don’t make me become a hater 😂 https://t.co/xegMa3isTQ,"@531960 We want to help.  Are you a Developer, or are you using the public beta?  Please respond in DM. https://t.co/GDrqU22YpT",general_inquiry_other
1769356,531963,Tue Nov 07 22:17:38 +0000 2017,WHY IS MY IPHONE DOING THIS @AppleSupport https://t.co/18NobDAqqZ,@531963 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769362,531965,Tue Nov 07 22:16:06 +0000 2017,@AppleSupport Why does my battery keep draining running iOS 11.1? What can I do to fix this?,@531965 We'd love to look into this with you.  Please DM us and let's get started. https://t.co/GDrqU22YpT,device_hardware_battery
1769364,531966,Tue Nov 07 22:04:44 +0000 2017,@AppleSupport can you please explain why my iPhone is doing this?? https://t.co/s9108g9Oon,@531966 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769367,137242,Tue Nov 07 22:10:27 +0000 2017,I️ am losing my mind over needing to speak Cookie Monster - me losing my mind- come on @AppleSupport give us a fix! Me need it. 🍪 #applebug,@137242 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769369,531967,Tue Nov 07 22:02:33 +0000 2017,@AppleSupport bruh you guys need to fix this ASAP Rocky none of my posts are making sense thanks https://t.co/lV7gYgNqBK,@531967 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769379,531970,Tue Nov 07 22:11:28 +0000 2017,@AppleSupport explain why every time I️ type the letter “eye” this happens ? I️,@531970 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769934,532108,Tue Nov 07 18:25:58 +0000 2017,@AppleSupport Why is my phone acting stupid ? Im not going to buy a new one . 😑,"@532108 What seems to be going on with your iPhone. Let us know, we're happy to help!",general_inquiry_other
1769937,532109,Tue Nov 07 22:44:50 +0000 2017,@AppleSupport is the letter “eye” key going to work again? It’s making all the usual autocorrect typos more confusing and I️ just wanna talk,@532109 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769942,532111,Tue Nov 07 22:48:28 +0000 2017,"@AppleSupport the location services on my phone suck so bad. Your gps will get me so lost, it wasn't always like this so wtf happened",@532111 Let's take a look. Are the directions incorrect when using the GPS? Does this happen every time you use it?,general_inquiry_other
1769946,532112,Tue Nov 07 22:29:44 +0000 2017,@AppleSupport Using an iPhone 6 Plus. Original mint condition. And iOS 11.1 randomly causes my touchscreen to stop responding. #Frustrated,@532112 That's not what we'd expect at all. We'll do all we can to assist. When did this start happening exactly?,software_update_bugs
1769953,532114,Tue Nov 07 22:39:05 +0000 2017,Hey @AppleSupport please fix this phone lag issue!,"@532114 If you're noting issues with your device, we'd like to help! What specifically is going on? Is it only one app or all?",software_update_bugs
1769960,532115,Tue Nov 07 22:44:46 +0000 2017,@AppleSupport fix my i️ please,@532115 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769964,532116,Tue Nov 07 22:31:53 +0000 2017,I updated my iOS to the latest version but I can’t load my Love photos. Wassup @AppleSupport,@532116 We're here to help. Where are you attempting to upload photos from? Are you using iCloud Photo Library?,software_update_bugs
1769971,532117,Tue Nov 07 22:43:31 +0000 2017,"This “I️” glitch thoughhhhh, @115858 + @AppleSupport . #ICantSayI",@532117 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769974,532118,Tue Nov 07 22:34:31 +0000 2017,@AppleSupport frozen MacBook Pro screen and no responds 😢 @70497 https://t.co/29gstAgSWe,@532118 Thanks for contacting us. We'd like to take a look into this. Let's meet in DM. https://t.co/GDrqU22YpT,device_hardware_battery
1769976,532119,Tue Nov 07 22:28:59 +0000 2017,@AppleSupport I’m just trying to update twitter and the App Store is asking me to do this so I enter my CVV and it get’s declined https://t.co/fXW4XM1tre,@532119 Hey there! We'd like to help.  DM us and give us more detail about the issue. We'll go from there. https://t.co/GDrqU22YpT,software_update_bugs
1769979,532120,Tue Nov 07 22:35:07 +0000 2017,"But my WiFi is on and perfect . Help ?

P.s I’ve restarted both phone and WiFi . 

@AppleSupport https://t.co/e8daCXjase",@532120 Thanks for reaching out. We recommend the steps in our article here: https://t.co/p76GaaqIbO Keep us posted on the results.,connectivity_network_bluetooth
1769985,532121,Tue Nov 07 22:36:12 +0000 2017,So how come random chunks of my photo library have just disappeared @AppleSupport?!?! This includes the first day’s worth of holiday pics!,@532121 We'd be happy to assist. Are you able to go to a computer to browse to https://t.co/tmRhWEkIq4? Thanks.,general_inquiry_other
1769993,532122,Tue Nov 07 22:35:00 +0000 2017,@115858 @AppleSupport why is spell check replacing “I” &amp; “it” with “A (and a symbol with 3 lines)”when I’m using my outlook email #annoyed https://t.co/g24LhIW8zm,@532122  Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1769995,532123,Tue Nov 07 22:40:18 +0000 2017,"IM GETTING ANGRIER AND ANGRIER BY THE SECOND. It DOESNT MAKE SENSE. 

@AppleSupport fix this https://t.co/LrFr58SEeR","@532123 We'd like to see how we can help. Send us a DM with more information, and we'll continue from there. https://t.co/GDrqU22YpT",general_inquiry_other
1770005,532126,Tue Nov 07 22:30:53 +0000 2017,What is this?! @AppleSupport https://t.co/65IvJXcjza,@532126 Thanks for reaching out to us. Let's meet in DM and go from there. https://t.co/GDrqU22YpT,general_inquiry_other
1770012,166014,Tue Nov 07 22:39:27 +0000 2017,@AppleSupport @115858 Another error message keeps appearing on both iPhone &amp; iPad....🤔 https://t.co/InT3NSomKi,"@166014 We're here for you. We've received your DM, and we'll continue working with you there.",audio_accessory_hardware
1770024,532130,Tue Nov 07 22:27:31 +0000 2017,@AppleSupport iOS 11.2 beta says I can’t update because I’m “not connected through the internet” and I’m literally next to my router.,@532130 Let's take a look at this together. We'll continue in DM https://t.co/GDrqU22YpT,software_update_bugs
1770029,532133,Tue Nov 07 22:30:18 +0000 2017,"@AppleSupport can you help with status bar colour please?
Hard to see time, went to bad late due to this!!! https://t.co/GYrJNn2xST",@532133 We'll be happy to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry_other
1770032,532134,Tue Nov 07 22:30:02 +0000 2017,@AppleSupport FIX THIS BS ALREADY OMG 😡😡😡 https://t.co/9WTpHtlL1Z,@532134 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770039,532137,Tue Nov 07 22:31:16 +0000 2017,"@AppleSupport I’m very upset. iOS 10.3.3 has issues out of nowhere since iOS 11 release, then I get 11.1 and I have a hard time even navigating my iPhone 7. This phone is still new why am I having these problems? I’m so close to switching to android.",@532137 We'd like to take a look at the situation with you. Let's continue our conversation in DM. https://t.co/GDrqU22YpT,software_update_bugs
1770043,532139,Tue Nov 07 22:29:15 +0000 2017,"Que vergonha @AppleSupport, @115858 eu entrei em contato sobre um atendimento ruim ao comprar um iPhone na loja oficial e não tive resposta","@532139 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",general_inquiry_other
1770046,532140,Tue Nov 07 22:28:54 +0000 2017,@AppleSupport pls tell me how to fix this stupid problem with “I️”.  Every single email shows some stupid symbol every time I️ type “I️”,@532140 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770049,532141,Tue Nov 07 22:34:41 +0000 2017,Wow!  Thanks @AppleSupport! https://t.co/tQmKt94V64,"@532141 Please, send us a DM. We want to look into that email with you. https://t.co/GDrqU22YpT",general_inquiry_other
1770069,221340,Tue Nov 07 22:33:22 +0000 2017,i need to change my apple id password but my accounts been “recovering” for about 2 weeks @AppleSupport help pls,"@221340 We're happy to see how we can help. Send us a DM with more information, and we'll get started. https://t.co/GDrqU22YpT",account_appleid_security
1770129,433377,Tue Nov 07 22:26:16 +0000 2017,@AppleSupport absolutely ridiculous trying to set up new iPhone/update to 11.1. Getting 'Unable to Verify Update' error all the time. 😡,"@433377 Thank you for reaching out. So we can best isolate the cause, are you updating via Wi-Fi or iTunes?",software_update_bugs
1770132,532160,Tue Nov 07 22:15:57 +0000 2017,@AppleSupport I need help updating the ios11 for some reason it just keeps saying I have no WiFi I literally re booted and reset everything.,@532160 Let's get you updated. Are you able to use Wi-Fi on apps and Safari? See if this helps: https://t.co/Ui1yTnOCUz,software_update_bugs
1770134,532161,Tue Nov 07 22:29:40 +0000 2017,"Uh, ima need @AppleSupport to send out a new update bc my phone been bugging out.",@532161 What issues have you been experiencing? We'd love to see if we can help. Reach out to us via DM. https://t.co/GDrqU22YpT,software_update_bugs
1770141,532164,Tue Nov 07 22:14:30 +0000 2017,Y is the @AppleSupport update on iPhone making the font bold wen I hav purposely put bold text off on my display settings! Hate it! #iphone,@532164 We’d love to take a closer look into this with you. Are you referring to the bold text in some of the app headings?,device_hardware_battery
1770144,532165,Tue Nov 07 22:28:13 +0000 2017,@AppleSupport seriously what is good with this “I” glitch??? Can y’all please figure this out!!,@532165 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770146,532166,Tue Nov 07 22:31:50 +0000 2017,@115858 @AppleSupport CAN YALL FIX THAT “I️” issue already omggggggggg. Y’all gonna make me switch to galaxy for real.,@532166 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770337,532205,Wed Nov 08 00:39:25 +0000 2017,@AppleSupport my iPhone X battery is terrible.  Waze open and phone dead within 3:30 hours.   Has not lasted me a full day yet. I drained the 25% battery it came with during setup.,@532205 We want to help. Please meet with us in DM. https://t.co/GDrqU22YpT,device_hardware_battery
1770344,532208,Wed Nov 08 00:25:32 +0000 2017,@AppleSupport I have been trying to contact y'all by chat for 15+ minutes now and every time I receive this error... this is absolutely unacceptable... https://t.co/BCBs0ClEa4,@532208 We can help with the issues you're experiencing. Please DM us. https://t.co/GDrqU22YpT,general_inquiry_other
1770353,532210,Wed Nov 08 00:35:14 +0000 2017,@AppleSupport what does this mean and how can I add a helper? (I wanna upgrade my macOS) https://t.co/nMRgXQMDDY,@532210 We'd be happy to assist with this. Please send us a DM and we'll get started on this with you. https://t.co/GDrqU22YpT,general_inquiry_other
1770357,532211,Wed Nov 08 00:39:17 +0000 2017,@AppleSupport phishing email? I do nothing but then i got this https://t.co/B0xBa5iqAT,@532211 Let us help you get this sorted out. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,general_inquiry_other
1770364,532213,Wed Nov 08 00:30:14 +0000 2017,@AppleSupport my FaceTime has completely disappeared from my phone. But that App Store says i have it...,@532213 Let's check to see if Restrictions is turned on. Here's how: https://t.co/eiyAtwvrU1,billing_subscriptions_refunds
1770374,532217,Wed Nov 08 00:32:48 +0000 2017,@AppleSupport @115858 this “i️” situation is pissing me off. fix this bullshit,@532217 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770381,532220,Wed Nov 08 00:28:51 +0000 2017,Twitter just gave everyone 280 characters. This is just insane. Idk even what to say with 280 characters on twitter. Like do you just say a bunch of nonsense? Everyone can write book now this is just great😂 @AppleSupport can you fix that “I️” problem yet? Shits annoying lol yea,@532220 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,app_thirdparty_behavior
1770383,532221,Wed Nov 08 00:05:17 +0000 2017,Can anyone help me? Every time o try to update to iOS 11 it says an error occurred @AppleSupport https://t.co/ybOQ05OqYq,"@532221 Thanks for reaching out. We received your DM, and we'll follow up with you there shortly. https://t.co/GDrqU22YpT",software_update_bugs
1770387,532223,Wed Nov 08 00:00:00 +0000 2017,.@AppleSupport I don’t want a dinosaur emoji; I want a battery that lasts longer than 45 minutes.,@532223 We’d be happy to take a look at this with you. Send us a DM so we can help. https://t.co/GDrqU22YpT,device_hardware_battery
1770392,532224,Wed Nov 08 00:27:52 +0000 2017,Hey uhh @AppleSupport this update is janky and messing with my phone. I️ can’t even play moji quest correctly!,@532224 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,software_update_bugs
1770394,532225,Wed Nov 08 00:24:12 +0000 2017,@AppleSupport what am I supposed to do with this? https://t.co/ShpXSdjRB9,@532225 Join us in DM so we can look into this with you: https://t.co/GDrqU22YpT,general_inquiry_other
1770399,532227,Wed Nov 08 00:26:03 +0000 2017,@AppleSupport vcs tem alguma explicação p eu ja ter gastado 300 reais em cabos e carregador e TODOS ELES pararem de funcionar?,"@532227 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",general_inquiry_other
1770405,532230,Wed Nov 08 00:14:03 +0000 2017,"@AppleSupport stuck in headphone mode. Shut down, back on few times. Can’t update software, says no longer connected to internet Am on WiFi",@532230 Could you Direct Message us and let us know what device you're currently using? https://t.co/GDrqU22YpT,software_update_bugs
1770408,532231,Wed Nov 08 00:22:12 +0000 2017,@AppleSupport what’s going on with this I️......,@532231 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
1770411,519546,Wed Nov 08 00:18:01 +0000 2017,@AppleSupport I need help after updating my iPad I was asked to input my Apple ID password &amp; when I did it's not taking it now I'm trying to get that reset but yet it's stuck on a verifying screen 😐,"@519546 Let's take a look into this together. Please send us a DM, and we'll continue there. https://t.co/GDrqU22YpT",device_hardware_battery
1770415,532232,Wed Nov 08 00:21:27 +0000 2017,@AppleSupport Please fi️x my i️phone,@532232 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,general_inquiry_other
1770778,532326,Tue Oct 17 22:25:17 +0000 2017,@AppleSupport @115858 why do my music and alarm apps keep crashing #ios11fail #abugslife,@532326 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry_other
1770786,532328,Tue Oct 17 22:13:51 +0000 2017,HELP HOW DO I TURN OFF AUTO-BRIGHTNESS ON THIS UPDATE PLZ. @AppleSupport,"@532328 Hey, we can help. You can adjust those settings by going to Settings &gt; General &gt; Accessibility &gt; Display Accommodations.",software_update_bugs
1770790,532329,Tue Oct 17 22:10:10 +0000 2017,@AppleSupport trying to log into my Itunes account. Stupidly set up 2 step - not getting SMS to registered number.,@532329 We'd be happy to help. Let's follow the steps outlined in our support article here: https://t.co/y8ghmuXVpf,account_appleid_security
1770794,532330,Tue Oct 17 22:15:31 +0000 2017,@AppleSupport My IPad Wont Charge Heelllp,@532330 Glad to help. What happens when charging the iPad? Is that being done via USB or wall outlet?,device_hardware_battery
1770799,532331,Tue Oct 17 22:09:45 +0000 2017,"Hey @AppleSupport!
I'm currently having problems charging my iPad and iPhone and whenever I plug with a similar charger and cord charges.",@532331 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,device_hardware_battery
1770802,454578,Tue Oct 17 22:14:42 +0000 2017,@AppleSupport tell me why I was sent replacement headphones that don’t even work with my #iphone7 #NoHeadphoneJack https://t.co/BY2LtqynCc,@454578 We'd be happy to look into this with you. Send us a DM and we can start there. https://t.co/GDrqU22YpT,general_inquiry_other
1770805,532332,Tue Oct 17 22:14:57 +0000 2017,@AppleSupport  hey my iPhone 6s can’t download the latest update,"@532332 You've come to the right place, we'd love to help you! Let us know what happens when you try to download the iOS update.",software_update_bugs
1770971,532371,Wed Nov 08 00:57:23 +0000 2017,"Hey @115858 and @AppleSupport ever since downloading your latest iPhone update I’ve had to recharge at least twice a day, everyday. Please fix this. I’m drained from my battery drain!","@532371 Battery life is important, and we want to be sure you're getting the most out of it. Try the steps here: https://t.co/bivpdfBNJ6",device_hardware_battery
1770973,532372,Wed Nov 08 00:44:06 +0000 2017,Ever since I updated to IOS 11.1 my phone has been so slow @AppleSupport,@532372 Thank you for reaching out to us. We've received your DM and will continue support from there.,software_update_bugs
1770977,532374,Wed Nov 08 01:01:57 +0000 2017,"@AppleSupport Everytime I️ try to get rid of the “I️” error with the shortcut, the shortcut gets deleted. why is this happening? And how Can I stop it",@532374 We'd like to take a look to see what's going on. DM us to get started. https://t.co/GDrqU22YpT,general_inquiry_other
1770981,532376,Wed Nov 08 00:56:52 +0000 2017,@AppleSupport help. I️ I️ I️ I️ I️,@532376 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,general_inquiry_other
